HBNAME,Site,Date,Date Analysed,SW Sample Number,N1 Description,N1 Reported Value,N1 Sample 1,N1 Sample 2,N1 Sample 3,Calculated Mean,Standard Deviation,Flow (l/day),Ammonia (mg/l),pH Value,Modelled Flow (l/day),Million Gene Copies Per Person per Day,Analysis Lab,(Row Count)
Fife,St Andrews,February 2021,08/02/2021,14667258,Positive (DNQ),4571,6255.60470716123,2887.06630793798,,4571.33550754961,2381.91634477804,11050560,5.55,,19564099.8970262,3.1818982934182,SEPA,1
Fife,St Andrews,February 2021,10/02/2021,14667261,Negative,0,,,,,,10998720,4.52,,22018574.7134876,0,SEPA,1
Fife,St Andrews,February 2021,15/02/2021,14667264,Negative,0,,,,,,,0.61,,69753796.2638182,0,SEPA,1
Fife,St Andrews,February 2021,16/02/2021,14667267,Negative,0,,,,,,,1.6,,40036490.0144593,0,SEPA,1
Fife,St Andrews,February 2021,17/02/2021,14673928,Analysis Failed,,,,,,,2073600,1.65,,39333437.7032149,,SEPA,1
Fife,St Andrews,February 2021,18/02/2021,14668817,Negative,0,,,,,,,2.24,,32985652.0648946,0,SEPA,1
Fife,St Andrews,February 2021,24/02/2021,14682330,Negative,0,,,,,,,3.45,,25723731.6946474,0,SEPA,1
Fife,St Andrews,February 2021,26/02/2021,,Positive,53826,48832.7222092304,58819.4224701126,,53826.0723396715,7061.66347614728,,5.86,,18961377.0762187,64.2867507032208,SEPA,1
Fife,St Andrews,March 2021,02/03/2021,14710861,Positive (DNQ),4039,3803.92506919824,4275.69794414557,,4039.81150667191,333.593799055131,,11.68,,12747100.6061527,3.243630870839,SEPA,1
Fife,St Andrews,March 2021,04/03/2021,14716439,Positive (DNQ),2964,1637.84048203718,4291.57096097845,,2964.70572150781,1876.47081710079,,12.14,,12466742.3697375,2.32805633863219,SEPA,1
Fife,St Andrews,March 2021,10/03/2021,14730924,Weak Positive,958.728128682475,932.498428280866,984.957829084085,,958.728128682475,37.0943980449393,,15.76,,10727553.3557575,0.647821060349384,SEPA,1
Fife,St Andrews,March 2021,11/03/2021,14733973,Positive (DNQ),2534.60598286843,3349.23605776934,1719.97590796752,,2534.60598286843,1152.06090024188,,10.21,,13773494.5672865,2.19894064847884,SEPA,1
